GNP.deflator,GNP,Unemployed,Armed.Forces,Population,Employed
974.4922059,8460.121121,5415.022941,2630.118824,681.6185544,343.6818206
976.7388235,8480.899557,5428.139265,2636.217794,683.0707926,344.3983324
978.9854412,8501.677994,5441.255588,2642.316765,684.5230309,345.1148441
981.2320588,8522.456431,5454.371912,2648.415735,685.9752691,345.8313559
983.4786765,8543.234868,5467.488235,2654.514706,687.4275074,346.5478676
985.7252941,8564.013304,5480.604559,2660.613676,688.8797456,347.2643794
987.9719118,8584.791741,5493.720882,2666.712647,690.3319838,347.9808912
990.2185294,8605.570178,5506.837206,2672.811618,691.7842221,348.6974029
992.4651471,8626.348615,5519.953529,2678.910588,693.2364603,349.4139147
994.7117647,8647.127051,5533.069853,2685.009559,694.6886985,350.1304265
996.9583824,8667.905488,5546.186176,2691.108529,696.1409368,350.8469382
999.205,8688.683925,5559.3025,2697.2075,697.593175,351.56345
1001.451618,8709.462362,5572.418824,2703.306471,699.0454132,352.2799618
1003.698235,8730.240799,5585.535147,2709.405441,700.4976515,352.9964735
1005.944853,8751.019235,5598.651471,2715.504412,701.9498897,353.7129853
1008.191471,8771.797672,5611.767794,2721.603382,703.4021279,354.4294971
1010.438088,8792.576109,5624.884118,2727.702353,704.8543662,355.1460088
1012.684706,8813.354546,5638.000441,2733.801324,706.3066044,355.8625206
1014.931324,8834.132982,5651.116765,2739.900294,707.7588426,356.5790324
1017.177941,8854.911419,5664.233088,2745.999265,709.2110809,357.2955441
1019.424559,8875.689856,5677.349412,2752.098235,710.6633191,358.0120559
1021.671176,8896.468293,5690.465735,2758.197206,712.1155574,358.7285676
1023.917794,8917.246729,5703.582059,2764.296176,713.5677956,359.4450794
1026.164412,8938.025166,5716.698382,2770.395147,715.0200338,360.1615912
1028.411029,8958.803603,5729.814706,2776.494118,716.4722721,360.8781029
1030.657647,8979.58204,5742.931029,2782.593088,717.9245103,361.5946147
1032.904265,9000.360476,5756.047353,2788.692059,719.3767485,362.3111265
1035.150882,9021.138913,5769.163676,2794.791029,720.8289868,363.0276382
1037.3975,9041.91735,5782.28,2800.89,722.281225,363.74415
1039.644118,9062.695787,5795.396324,2806.988971,723.7334632,364.4606618
1041.890735,9083.474224,5808.512647,2813.087941,725.1857015,365.1771735
1044.137353,9104.25266,5821.628971,2819.186912,726.6379397,365.8936853
1046.383971,9125.031097,5834.745294,2825.285882,728.0901779,366.6101971
1048.630588,9145.809534,5847.861618,2831.384853,729.5424162,367.3267088
1050.877206,9166.587971,5860.977941,2837.483824,730.9946544,368.0432206
1053.123824,9187.366407,5874.094265,2843.582794,732.4468926,368.7597324
1055.370441,9208.144844,5887.210588,2849.681765,733.8991309,369.4762441
1057.617059,9228.923281,5900.326912,2855.780735,735.3513691,370.1927559
1059.863676,9249.701718,5913.443235,2861.879706,736.8036074,370.9092676
1062.110294,9270.480154,5926.559559,2867.978676,738.2558456,371.6257794
1064.356912,9291.258591,5939.675882,2874.077647,739.7080838,372.3422912
1066.603529,9312.037028,5952.792206,2880.176618,741.1603221,373.0588029
1068.850147,9332.815465,5965.908529,2886.275588,742.6125603,373.7753147
1071.096765,9353.593901,5979.024853,2892.374559,744.0647985,374.4918265
1073.343382,9374.372338,5992.141176,2898.473529,745.5170368,375.2083382
1075.59,9395.150775,6005.2575,2904.5725,746.969275,375.92485
1077.836618,9415.929212,6018.373824,2910.671471,748.4215132,376.6413618
1080.083235,9436.707649,6031.490147,2916.770441,749.8737515,377.3578735
1082.329853,9457.486085,6044.606471,2922.869412,751.3259897,378.0743853
1084.576471,9478.264522,6057.722794,2928.968382,752.7782279,378.7908971
1086.823088,9499.042959,6070.839118,2935.067353,754.2304662,379.5074088
1089.069706,9519.821396,6083.955441,2941.166324,755.6827044,380.2239206
1091.316324,9540.599832,6097.071765,2947.265294,757.1349426,380.9404324
1093.562941,9561.378269,6110.188088,2953.364265,758.5871809,381.6569441
1095.809559,9582.156706,6123.304412,2959.463235,760.0394191,382.3734559
1098.056176,9602.935143,6136.420735,2965.562206,761.4916574,383.0899676
1100.302794,9623.713579,6149.537059,2971.661176,762.9438956,383.8064794
1102.549412,9644.492016,6162.653382,2977.760147,764.3961338,384.5229912
1104.796029,9665.270453,6175.769706,2983.859118,765.8483721,385.2395029
1107.042647,9686.04889,6188.886029,2989.958088,767.3006103,385.9560147
1109.289265,9706.827326,6202.002353,2996.057059,768.7528485,386.6725265
1111.535882,9727.605763,6215.118676,3002.156029,770.2050868,387.3890382
1113.7825,9748.3842,6228.235,3008.255,771.657325,388.10555
1116.029118,9769.162637,6241.351324,3014.353971,773.1095632,388.8220618
1118.275735,9789.941074,6254.467647,3020.452941,774.5618015,389.5385735
1120.522353,9810.71951,6267.583971,3026.551912,776.0140397,390.2550853
1122.768971,9831.497947,6280.700294,3032.650882,777.4662779,390.9715971
1125.015588,9852.276384,6293.816618,3038.749853,778.9185162,391.6881088
1127.262206,9873.054821,6306.932941,3044.848824,780.3707544,392.4046206
1129.508824,9893.833257,6320.049265,3050.947794,781.8229926,393.1211324
1131.755441,9914.611694,6333.165588,3057.046765,783.2752309,393.8376441
1134.002059,9935.390131,6346.281912,3063.145735,784.7274691,394.5541559
1136.248676,9956.168568,6359.398235,3069.244706,786.1797074,395.2706676
1138.495294,9976.947004,6372.514559,3075.343676,787.6319456,395.9871794
1140.741912,9997.725441,6385.630882,3081.442647,789.0841838,396.7036912
1142.988529,10018.50388,6398.747206,3087.541618,790.5364221,397.4202029
1145.235147,10039.28231,6411.863529,3093.640588,791.9886603,398.1367147
1147.481765,10060.06075,6424.979853,3099.739559,793.4408985,398.8532265
1149.728382,10080.83919,6438.096176,3105.838529,794.8931368,399.5697382
1151.975,10101.61763,6451.2125,3111.9375,796.345375,400.28625
1154.221618,10122.39606,6464.328824,3118.036471,797.7976132,401.0027618
1156.468235,10143.1745,6477.445147,3124.135441,799.2498515,401.7192735
1158.714853,10163.95294,6490.561471,3130.234412,800.7020897,402.4357853
1160.961471,10184.73137,6503.677794,3136.333382,802.1543279,403.1522971
1163.208088,10205.50981,6516.794118,3142.432353,803.6065662,403.8688088
1165.454706,10226.28825,6529.910441,3148.531324,805.0588044,404.5853206
1167.701324,10247.06668,6543.026765,3154.630294,806.5110426,405.3018324
1169.947941,10267.84512,6556.143088,3160.729265,807.9632809,406.0183441
1172.194559,10288.62356,6569.259412,3166.828235,809.4155191,406.7348559
1174.441176,10309.40199,6582.375735,3172.927206,810.8677574,407.4513676
1176.687794,10330.18043,6595.492059,3179.026176,812.3199956,408.1678794
1178.934412,10350.95887,6608.608382,3185.125147,813.7722338,408.8843912
1181.181029,10371.7373,6621.724706,3191.224118,815.2244721,409.6009029
1183.427647,10392.51574,6634.841029,3197.323088,816.6767103,410.3174147
1185.674265,10413.29418,6647.957353,3203.422059,818.1289485,411.0339265
1187.920882,10434.07261,6661.073676,3209.521029,819.5811868,411.7504382
1190.1675,10454.85105,6674.19,3215.62,821.033425,412.46695
1192.414118,10475.62949,6687.306324,3221.718971,822.4856632,413.1834618
1194.660735,10496.40792,6700.422647,3227.817941,823.9379015,413.8999735
1196.907353,10517.18636,6713.538971,3233.916912,825.3901397,414.6164853
1199.153971,10537.9648,6726.655294,3240.015882,826.8423779,415.3329971
1201.400588,10558.74323,6739.771618,3246.114853,828.2946162,416.0495088
1203.647206,10579.52167,6752.887941,3252.213824,829.7468544,416.7660206
1205.893824,10600.30011,6766.004265,3258.312794,831.1990926,417.4825324
1208.140441,10621.07854,6779.120588,3264.411765,832.6513309,418.1990441
1210.387059,10641.85698,6792.236912,3270.510735,834.1035691,418.9155559
1212.633676,10662.63542,6805.353235,3276.609706,835.5558074,419.6320676
1214.880294,10683.41385,6818.469559,3282.708676,837.0080456,420.3485794
1217.126912,10704.19229,6831.585882,3288.807647,838.4602838,421.0650912
1219.373529,10724.97073,6844.702206,3294.906618,839.9125221,421.7816029
1221.620147,10745.74916,6857.818529,3301.005588,841.3647603,422.4981147
1223.866765,10766.5276,6870.934853,3307.104559,842.8169985,423.2146265
1226.113382,10787.30604,6884.051176,3313.203529,844.2692368,423.9311382
1228.36,10808.08448,6897.1675,3319.3025,845.721475,424.64765
1230.606618,10828.86291,6910.283824,3325.401471,847.1737132,425.3641618
1232.853235,10849.64135,6923.400147,3331.500441,848.6259515,426.0806735
1235.099853,10870.41979,6936.516471,3337.599412,850.0781897,426.7971853
1237.346471,10891.19822,6949.632794,3343.698382,851.5304279,427.5136971
1239.593088,10911.97666,6962.749118,3349.797353,852.9826662,428.2302088
1241.839706,10932.7551,6975.865441,3355.896324,854.4349044,428.9467206
1244.086324,10953.53353,6988.981765,3361.995294,855.8871426,429.6632324
1246.332941,10974.31197,7002.098088,3368.094265,857.3393809,430.3797441
1248.579559,10995.09041,7015.214412,3374.193235,858.7916191,431.0962559
1250.826176,11015.86884,7028.330735,3380.292206,860.2438574,431.8127676
1253.072794,11036.64728,7041.447059,3386.391176,861.6960956,432.5292794
1255.319412,11057.42572,7054.563382,3392.490147,863.1483338,433.2457912
1257.566029,11078.20415,7067.679706,3398.589118,864.6005721,433.9623029
1259.812647,11098.98259,7080.796029,3404.688088,866.0528103,434.6788147
1262.059265,11119.76103,7093.912353,3410.787059,867.5050485,435.3953265
1264.305882,11140.53946,7107.028676,3416.886029,868.9572868,436.1118382
1266.5525,11161.3179,7120.145,3422.985,870.409525,436.82835
1268.799118,11182.09634,7133.261324,3429.083971,871.8617632,437.5448618
1271.045735,11202.87477,7146.377647,3435.182941,873.3140015,438.2613735
1273.292353,11223.65321,7159.493971,3441.281912,874.7662397,438.9778853
1275.538971,11244.43165,7172.610294,3447.380882,876.2184779,439.6943971
1277.785588,11265.21008,7185.726618,3453.479853,877.6707162,440.4109088
1280.032206,11285.98852,7198.842941,3459.578824,879.1229544,441.1274206
1282.278824,11306.76696,7211.959265,3465.677794,880.5751926,441.8439324
1284.525441,11327.54539,7225.075588,3471.776765,882.0274309,442.5604441
1286.772059,11348.32383,7238.191912,3477.875735,883.4796691,443.2769559
1289.018676,11369.10227,7251.308235,3483.974706,884.9319074,443.9934676
1291.265294,11389.8807,7264.424559,3490.073676,886.3841456,444.7099794
1293.511912,11410.65914,7277.540882,3496.172647,887.8363838,445.4264912
1295.758529,11431.43758,7290.657206,3502.271618,889.2886221,446.1430029
1298.005147,11452.21601,7303.773529,3508.370588,890.7408603,446.8595147
1300.251765,11472.99445,7316.889853,3514.469559,892.1930985,447.5760265
1302.498382,11493.77289,7330.006176,3520.568529,893.6453368,448.2925382
1304.745,11514.55133,7343.1225,3526.6675,895.097575,449.00905
1306.991618,11535.32976,7356.238824,3532.766471,896.5498132,449.7255618
1309.238235,11556.1082,7369.355147,3538.865441,898.0020515,450.4420735
1311.484853,11576.88664,7382.471471,3544.964412,899.4542897,451.1585853
1313.731471,11597.66507,7395.587794,3551.063382,900.9065279,451.8750971
1315.978088,11618.44351,7408.704118,3557.162353,902.3587662,452.5916088
1318.224706,11639.22195,7421.820441,3563.261324,903.8110044,453.3081206
1320.471324,11660.00038,7434.936765,3569.360294,905.2632426,454.0246324
1322.717941,11680.77882,7448.053088,3575.459265,906.7154809,454.7411441
1324.964559,11701.55726,7461.169412,3581.558235,908.1677191,455.4576559
1327.211176,11722.33569,7474.285735,3587.657206,909.6199574,456.1741676
1329.457794,11743.11413,7487.402059,3593.756176,911.0721956,456.8906794
1331.704412,11763.89257,7500.518382,3599.855147,912.5244338,457.6071912
1333.951029,11784.671,7513.634706,3605.954118,913.9766721,458.3237029
1336.197647,11805.44944,7526.751029,3612.053088,915.4289103,459.0402147
1338.444265,11826.22788,7539.867353,3618.152059,916.8811485,459.7567265
1340.690882,11847.00631,7552.983676,3624.251029,918.3333868,460.4732382
1342.9375,11867.78475,7566.1,3630.35,919.785625,461.18975
1345.184118,11888.56319,7579.216324,3636.448971,921.2378632,461.9062618
1347.430735,11909.34162,7592.332647,3642.547941,922.6901015,462.6227735
1349.677353,11930.12006,7605.448971,3648.646912,924.1423397,463.3392853
1351.923971,11950.8985,7618.565294,3654.745882,925.5945779,464.0557971
1354.170588,11971.67693,7631.681618,3660.844853,927.0468162,464.7723088
1356.417206,11992.45537,7644.797941,3666.943824,928.4990544,465.4888206
1358.663824,12013.23381,7657.914265,3673.042794,929.9512926,466.2053324
1360.910441,12034.01224,7671.030588,3679.141765,931.4035309,466.9218441
1363.157059,12054.79068,7684.146912,3685.240735,932.8557691,467.6383559
1365.403676,12075.56912,7697.263235,3691.339706,934.3080074,468.3548676
1367.650294,12096.34755,7710.379559,3697.438676,935.7602456,469.0713794
1369.896912,12117.12599,7723.495882,3703.537647,937.2124838,469.7878912
1372.143529,12137.90443,7736.612206,3709.636618,938.6647221,470.5044029
1374.390147,12158.68286,7749.728529,3715.735588,940.1169603,471.2209147
1376.636765,12179.4613,7762.844853,3721.834559,941.5691985,471.9374265
1378.883382,12200.23974,7775.961176,3727.933529,943.0214368,472.6539382
1381.13,12221.01818,7789.0775,3734.0325,944.473675,473.37045
1383.376618,12241.79661,7802.193824,3740.131471,945.9259132,474.0869618
1385.623235,12262.57505,7815.310147,3746.230441,947.3781515,474.8034735
1387.869853,12283.35349,7828.426471,3752.329412,948.8303897,475.5199853
1390.116471,12304.13192,7841.542794,3758.428382,950.2826279,476.2364971
1392.363088,12324.91036,7854.659118,3764.527353,951.7348662,476.9530088
1394.609706,12345.6888,7867.775441,3770.626324,953.1871044,477.6695206
1396.856324,12366.46723,7880.891765,3776.725294,954.6393426,478.3860324
1399.102941,12387.24567,7894.008088,3782.824265,956.0915809,479.1025441
1401.349559,12408.02411,7907.124412,3788.923235,957.5438191,479.8190559
1403.596176,12428.80254,7920.240735,3795.022206,958.9960574,480.5355676
1405.842794,12449.58098,7933.357059,3801.121176,960.4482956,481.2520794
1408.089412,12470.35942,7946.473382,3807.220147,961.9005338,481.9685912
1410.336029,12491.13785,7959.589706,3813.319118,963.3527721,482.6851029
1412.582647,12511.91629,7972.706029,3819.418088,964.8050103,483.4016147
1414.829265,12532.69473,7985.822353,3825.517059,966.2572485,484.1181265
1417.075882,12553.47316,7998.938676,3831.616029,967.7094868,484.8346382
1419.3225,12574.2516,8012.055,3837.715,969.161725,485.55115
1421.569118,12595.03004,8025.171324,3843.813971,970.6139632,486.2676618
1423.815735,12615.80847,8038.287647,3849.912941,972.0662015,486.9841735
1426.062353,12636.58691,8051.403971,3856.011912,973.5184397,487.7006853
1428.308971,12657.36535,8064.520294,3862.110882,974.9706779,488.4171971
1430.555588,12678.14378,8077.636618,3868.209853,976.4229162,489.1337088
1432.802206,12698.92222,8090.752941,3874.308824,977.8751544,489.8502206
1435.048824,12719.70066,8103.869265,3880.407794,979.3273926,490.5667324
1437.295441,12740.47909,8116.985588,3886.506765,980.7796309,491.2832441
1439.542059,12761.25753,8130.101912,3892.605735,982.2318691,491.9997559
1441.788676,12782.03597,8143.218235,3898.704706,983.6841074,492.7162676
1444.035294,12802.8144,8156.334559,3904.803676,985.1363456,493.4327794
1446.281912,12823.59284,8169.450882,3910.902647,986.5885838,494.1492912
1448.528529,12844.37128,8182.567206,3917.001618,988.0408221,494.8658029
1450.775147,12865.14971,8195.683529,3923.100588,989.4930603,495.5823147
1453.021765,12885.92815,8208.799853,3929.199559,990.9452985,496.2988265
1455.268382,12906.70659,8221.916176,3935.298529,992.3975368,497.0153382
1457.515,12927.48503,8235.0325,3941.3975,993.849775,497.73185
1459.761618,12948.26346,8248.148824,3947.496471,995.3020132,498.4483618
1462.008235,12969.0419,8261.265147,3953.595441,996.7542515,499.1648735
1464.254853,12989.82034,8274.381471,3959.694412,998.2064897,499.8813853
1466.501471,13010.59877,8287.497794,3965.793382,999.6587279,500.5978971
1468.748088,13031.37721,8300.614118,3971.892353,1001.110966,501.3144088
1470.994706,13052.15565,8313.730441,3977.991324,1002.563204,502.0309206
1473.241324,13072.93408,8326.846765,3984.090294,1004.015443,502.7474324
1475.487941,13093.71252,8339.963088,3990.189265,1005.467681,503.4639441
1477.734559,13114.49096,8353.079412,3996.288235,1006.919919,504.1804559
1479.981176,13135.26939,8366.195735,4002.387206,1008.372157,504.8969676
1482.227794,13156.04783,8379.312059,4008.486176,1009.824396,505.6134794
1484.474412,13176.82627,8392.428382,4014.585147,1011.276634,506.3299912
1486.721029,13197.6047,8405.544706,4020.684118,1012.728872,507.0465029
1488.967647,13218.38314,8418.661029,4026.783088,1014.18111,507.7630147
1491.214265,13239.16158,8431.777353,4032.882059,1015.633349,508.4795265
1493.460882,13259.94001,8444.893676,4038.981029,1017.085587,509.1960382
1495.7075,13280.71845,8458.01,4045.08,1018.537825,509.91255
1497.954118,13301.49689,8471.126324,4051.178971,1019.990063,510.6290618
